Data,Hora,TempBulboSeco,UmidadeRelativa
19/08/1999,0,12.3,95
19/08/1999,1200,10.6,96
19/08/1999,1800,18.9,76
20/08/1999,0,12.4,96
20/08/1999,1200,12.9,90
20/08/1999,1800,20.8,71
21/08/1999,0,12.9,95
21/08/1999,1200,11.7,95
21/08/1999,1800,23.3,52
22/08/1999,0,17.8,85
22/08/1999,1200,14.5,78
22/08/1999,1800,25.6,48
23/08/1999,0,18.6,85
23/08/1999,1200,13.5,90
23/08/1999,1800,22.7,64
24/08/1999,0,13.9,93
24/08/1999,1200,13.8,79
24/08/1999,1800,19.9,73
25/08/1999,0,14.1,94
25/08/1999,1200,13.2,88
25/08/1999,1800,24.2,50
26/08/1999,0,18.1,77
26/08/1999,1200,14.7,77
26/08/1999,1800,25.9,54
27/08/1999,0,20.1,76
27/08/1999,1200,12.3,98
27/08/1999,1800,25,57
28/08/1999,0,13.9,90
28/08/1999,1200,13.9,90
28/08/1999,1800,22.3,68
29/08/1999,0,16.7,93
29/08/1999,1200,13.5,95
29/08/1999,1800,27.8,43
30/08/1999,0,17.3,89
30/08/1999,1200,13.9,90
30/08/1999,1800,28.5,48
31/08/1999,0,19,79
31/08/1999,1200,15.1,78
31/08/1999,1800,29.4,40
01/09/1999,0,24.1,73
01/09/1999,1200,19.3,71
01/09/1999,1800,30.1,40
02/09/1999,0,22.8,67
02/09/1999,1200,18.6,68
02/09/1999,1800,30.8,44
03/09/1999,0,20.3,74
03/09/1999,1200,17.5,74
03/09/1999,1800,29.1,36
04/09/1999,0,17.4,89
04/09/1999,1200,14.9,88
04/09/1999,1800,28.9,41
05/09/1999,0,11.6,93
05/09/1999,1200,15.2,86
05/09/1999,1800,26.3,48
06/09/1999,0,16.5,94
06/09/1999,1200,15.7,91
06/09/1999,1800,26.8,48
07/09/1999,0,20.8,79
07/09/1999,1200,18.7,75
07/09/1999,1800,30,41
08/09/1999,0,24.2,76
08/09/1999,1200,24.8,59
08/09/1999,1800,28,53
09/09/1999,0,15.9,95
09/09/1999,1200,14.6,95
09/09/1999,1800,14.5,93
10/09/1999,0,11.6,97
10/09/1999,1200,9.7,94
10/09/1999,1800,11.3,92
11/09/1999,0,9.8,90
11/09/1999,1200,10.7,96
11/09/1999,1800,11.8,87
12/09/1999,0,11,93
12/09/1999,1200,12.7,97
12/09/1999,1800,17.1,82
13/09/1999,0,13.5,95
13/09/1999,1200,15.1,95
13/09/1999,1800,20.7,77
14/09/1999,0,15.7,95
14/09/1999,1200,14.2,98
14/09/1999,1800,16.9,95
15/09/1999,0,14.9,98
15/09/1999,1200,16.3,89
15/09/1999,1800,20.5,59
16/09/1999,0,13.3,84
16/09/1999,1200,10.3,87
16/09/1999,1800,18.9,60
17/09/1999,0,13.5,89
17/09/1999,1200,9.8,94
17/09/1999,1800,20.8,53
18/09/1999,0,12.9,88
18/09/1999,1200,13.5,86
18/09/1999,1800,21.6,70
19/09/1999,0,14.9,93
19/09/1999,1200,13.9,96
19/09/1999,1800,22.4,63
20/09/1999,0,14.2,87
20/09/1999,1200,13.1,86
20/09/1999,1800,21.3,69
21/09/1999,0,14.1,95
21/09/1999,1200,13.5,86
21/09/1999,1800,25.6,49
22/09/1999,0,17.4,78
22/09/1999,1200,13.1,90
22/09/1999,1800,14.2,82
23/09/1999,0,11.4,92
23/09/1999,1200,11.7,79
23/09/1999,1800,13.9,81
24/09/1999,0,9.5,94
24/09/1999,1200,9.5,90
24/09/1999,1800,14.4,72
25/09/1999,0,10.5,84
25/09/1999,1200,10.5,84
25/09/1999,1800,18.8,66
26/09/1999,0,12.8,82
26/09/1999,1200,12,86
26/09/1999,1800,23.7,52
27/09/1999,0,18.1,90
27/09/1999,1200,14.9,79
27/09/1999,1800,19.9,72
28/09/1999,0,13.3,92
28/09/1999,1200,13.6,89
28/09/1999,1800,23.9,62
29/09/1999,0,19.7,88
29/09/1999,1200,17.7,84
29/09/1999,1800,18.3,88
30/09/1999,0,13.7,97
30/09/1999,1200,11.9,93
30/09/1999,1800,17,79
01/10/1999,0,13.8,94
01/10/1999,1200,16.8,84
01/10/1999,1800,29.4,57
02/10/1999,0,25.3,79
02/10/1999,1200,14.5,96
02/10/1999,1800,13.5,93
03/10/1999,0,10.5,97
03/10/1999,1200,7.3,91
03/10/1999,1800,8.7,90
04/10/1999,0,7.3,91
04/10/1999,1200,7.3,94
04/10/1999,1800,10.4,85
05/10/1999,0,8.7,94
05/10/1999,1200,11.1,97
05/10/1999,1800,15.7,78
06/10/1999,0,11.6,97
06/10/1999,1200,12.7,95
06/10/1999,1800,15.7,82
07/10/1999,0,12.7,92
07/10/1999,1200,14.3,85
07/10/1999,1800,15.1,89
08/10/1999,0,13.8,97
08/10/1999,1200,17.3,89
08/10/1999,1800,23.7,52
09/10/1999,0,17.3,77
09/10/1999,1200,13.1,76
09/10/1999,1800,21.8,60
10/10/1999,0,13.7,93
10/10/1999,1200,12.3,95
10/10/1999,1800,18.3,71
11/10/1999,0,11.9,92
11/10/1999,1200,12.6,86
11/10/1999,1800,16.3,79
12/10/1999,0,12.2,92
12/10/1999,1200,14.5,87
12/10/1999,1800,17.2,82
13/10/1999,0,14.1,96
13/10/1999,1200,14.9,82
13/10/1999,1800,27.2,48
14/10/1999,0,16.2,95
14/10/1999,1200,17.2,80
14/10/1999,1800,24,69
15/10/1999,0,16.8,90
