Data,Hora,TempBulboSeco,UmidadeRelativa
29/07/1999,1200,27.8,84
29/07/1999,1800,31.8,63
30/07/1999,0,26,83
30/07/1999,1200,27.8,83
30/07/1999,1800,32.2,68
31/07/1999,0,27,91
31/07/1999,1200,27,84
31/07/1999,1800,30.8,66
01/08/1999,0,26.8,86
01/08/1999,1200,26.6,82
01/08/1999,1800,32.8,51
02/08/1999,0,26.2,86
02/08/1999,1200,27.4,90
02/08/1999,1800,32,59
03/08/1999,0,27.6,85
03/08/1999,1200,26,80
03/08/1999,1800,32.6,52
04/08/1999,0,27,84
04/08/1999,1200,27,79
04/08/1999,1800,30.4,65
05/08/1999,0,26.4,85
05/08/1999,1200,23.6,92
05/08/1999,1800,29.8,77
06/08/1999,0,26.6,88
06/08/1999,1200,25.8,86
06/08/1999,1800,32.2,61
07/08/1999,0,26.4,85
07/08/1999,1200,26.4,83
07/08/1999,1800,31,67
08/08/1999,0,25.4,92
08/08/1999,1200,25,94
08/08/1999,1800,32.2,65
09/08/1999,0,26.4,86
09/08/1999,1200,25.8,85
09/08/1999,1800,33.6,53
10/08/1999,0,26.4,86
10/08/1999,1200,25.6,89
10/08/1999,1800,30.6,65
11/08/1999,0,26.4,91
11/08/1999,1200,24.2,95
11/08/1999,1800,27.4,81
12/08/1999,0,25.4,94
12/08/1999,1200,25,95
12/08/1999,1800,29.8,70
13/08/1999,0,24.6,92
13/08/1999,1200,25.6,94
13/08/1999,1800,26.6,100
14/08/1999,0,27.2,89
14/08/1999,1200,27,87
14/08/1999,1800,32.4,63
15/08/1999,0,27,88
15/08/1999,1200,23.4,92
15/08/1999,1800,27.6,70
16/08/1999,0,25.2,72
16/08/1999,1200,21.6,68
16/08/1999,1800,26.6,57
17/08/1999,0,21.8,83
17/08/1999,1200,22.6,84
17/08/1999,1800,28,59
18/08/1999,0,24,89
18/08/1999,1200,22.6,76
18/08/1999,1800,30,54
19/08/1999,0,25.2,77
19/08/1999,1200,24.6,84
19/08/1999,1800,31.4,68
20/08/1999,0,26.6,88
20/08/1999,1200,26,97
20/08/1999,1800,32.2,61
21/08/1999,0,27,87
21/08/1999,1200,25.6,83
21/08/1999,1800,31.8,58
22/08/1999,0,26.6,79
22/08/1999,1200,26.6,76
22/08/1999,1800,32.6,64
23/08/1999,0,26.2,85
23/08/1999,1200,25,89
23/08/1999,1800,33,66
24/08/1999,0,27,87
24/08/1999,1200,26,80
24/08/1999,1800,32.6,55
25/08/1999,0,28.6,72
25/08/1999,1200,27.8,76
25/08/1999,1800,33,66
26/08/1999,0,27.4,77
26/08/1999,1200,27.4,75
26/08/1999,1800,33.2,64
27/08/1999,0,27.2,77
27/08/1999,1200,26.6,85
27/08/1999,1800,33,57
28/08/1999,0,25.6,83
28/08/1999,1200,26.2,85
28/08/1999,1800,33.2,64
29/08/1999,0,29.4,74
29/08/1999,1200,29,86
29/08/1999,1800,34,58
30/08/1999,0,27.4,90
30/08/1999,1200,27.8,78
30/08/1999,1800,33.4,59
31/08/1999,0,27,84
31/08/1999,1200,27.6,78
31/08/1999,1800,32.2,69
01/09/1999,0,26.8,84
01/09/1999,1200,27,89
01/09/1999,1800,33.6,59
02/09/1999,0,28,78
02/09/1999,1200,27.6,74
02/09/1999,1800,33.4,57
03/09/1999,0,27.2,88
03/09/1999,1200,26.2,97
03/09/1999,1800,32.8,68
04/09/1999,0,25.4,86
04/09/1999,1200,27,78
04/09/1999,1800,33,61
05/09/1999,0,26.2,83
05/09/1999,1200,27,79
05/09/1999,1800,33,59
