Data,Hora,TempBulboSeco,UmidadeRelativa
08/09/1999,1800,37.2,37
09/09/1999,0,32,54
09/09/1999,1200,29.3,66
09/09/1999,1800,36.9,42
10/09/1999,0,23.4,93
10/09/1999,1200,23.2,90
10/09/1999,1800,27,73
11/09/1999,0,25,86
11/09/1999,1200,24,84
11/09/1999,1800,32,68
12/09/1999,0,29.2,79
12/09/1999,1200,25.4,85
12/09/1999,1800,36,55
13/09/1999,0,30.4,65
13/09/1999,1200,27.8,71
13/09/1999,1800,36.6,50
14/09/1999,0,32,61
14/09/1999,1200,29.2,68
14/09/1999,1800,36.8,42
15/09/1999,0,29.4,64
15/09/1999,1200,24.4,85
15/09/1999,1800,27,69
16/09/1999,0,23,85
16/09/1999,1200,22.2,83
16/09/1999,1800,29,67
17/09/1999,0,26.4,69
17/09/1999,1200,23.2,61
17/09/1999,1800,33,49
18/09/1999,0,28.4,60
18/09/1999,1200,26.8,65
18/09/1999,1800,37,50
19/09/1999,0,30.4,61
19/09/1999,1200,23.4,95
19/09/1999,1800,29.6,67
20/09/1999,0,23.8,93
20/09/1999,1200,23.6,92
20/09/1999,1800,30.3,66
21/09/1999,0,27,85
21/09/1999,1200,25.6,87
21/09/1999,1800,34.6,54
22/09/1999,0,24.9,87
22/09/1999,1200,25.9,84
22/09/1999,1800,34.6,57
23/09/1999,0,28.8,81
23/09/1999,1200,27.5,79
23/09/1999,1800,35.2,55
24/09/1999,0,30.2,64
24/09/1999,1200,27.4,78
24/09/1999,1800,35.2,52
25/09/1999,0,29.6,57
25/09/1999,1200,24.9,70
25/09/1999,1800,36.6,45
26/09/1999,0,29.6,62
26/09/1999,1200,29,68
26/09/1999,1800,35.1,49
27/09/1999,0,30.1,72
27/09/1999,1200,28.6,71
27/09/1999,1800,36.6,45
28/09/1999,0,30,63
28/09/1999,1200,29.7,65
28/09/1999,1800,36.8,45
29/09/1999,0,31.4,64
29/09/1999,1200,28,70
29/09/1999,1800,31.4,63
30/09/1999,0,27.4,84
30/09/1999,1200,28.4,82
30/09/1999,1800,35.2,57
01/10/1999,0,27.2,88
01/10/1999,1200,26,83
01/10/1999,1800,34,53
02/10/1999,0,30,66
02/10/1999,1200,28.8,70
02/10/1999,1800,33.6,60
03/10/1999,0,25.4,67
03/10/1999,1200,18.2,73
03/10/1999,1800,22.2,62
04/10/1999,0,21.8,63
04/10/1999,1200,18.5,59
04/10/1999,1800,25.9,55
05/10/1999,0,24.4,52
05/10/1999,1200,21.6,57
05/10/1999,1800,31.5,45
06/10/1999,0,27.4,62
06/10/1999,1200,24.7,84
06/10/1999,1800,33.3,54
07/10/1999,0,29.4,58
07/10/1999,1200,28.6,67
07/10/1999,1800,36,38
08/10/1999,0,29.2,69
08/10/1999,1200,26.2,72
08/10/1999,1800,30.9,58
09/10/1999,0,28,70
09/10/1999,1200,26.8,74
09/10/1999,1800,32,54
10/10/1999,0,30.4,60
10/10/1999,1200,28.8,70
10/10/1999,1800,36.6,52
11/10/1999,0,30.2,66
11/10/1999,1200,29.2,73
11/10/1999,1800,35.2,54
12/10/1999,0,28.4,68
12/10/1999,1200,28.8,71
12/10/1999,1800,35.4,53
13/10/1999,0,30.4,75
13/10/1999,1200,28.8,71
13/10/1999,1800,36.6,55
14/10/1999,0,29.8,69
14/10/1999,1200,29.4,71
14/10/1999,1800,37.8,48
15/10/1999,0,29.2,74
15/10/1999,1200,31.4,66
15/10/1999,1800,38.6,47
16/10/1999,0,30.4,65
16/10/1999,1200,31,65
16/10/1999,1800,38,47
17/10/1999,0,32.4,62
17/10/1999,1200,30.8,62
17/10/1999,1800,36.2,46
18/10/1999,0,29.8,64
18/10/1999,1200,26.3,82
18/10/1999,1800,32.3,60
19/10/1999,0,28.4,75
