Data,Hora,TempBulboSeco,UmidadeRelativa
03/08/2000,1800,26.3,74
04/08/2000,0,23.5,90
04/08/2000,1200,23.1,95
04/08/2000,1800,26.5,79
05/08/2000,0,24.1,87
05/08/2000,1200,25.9,78
05/08/2000,1800,25.9,79
06/08/2000,0,24.7,78
06/08/2000,1200,22.9,93
06/08/2000,1800,23.7,87
07/08/2000,0,24.3,86
07/08/2000,1200,25.1,81
07/08/2000,1800,25.5,76
08/08/2000,0,24.3,86
08/08/2000,1200,26.3,80
08/08/2000,1800,26.7,75
09/08/2000,0,25.1,81
09/08/2000,1200,25.1,83
09/08/2000,1800,26.7,74
10/08/2000,0,23.3,90
10/08/2000,1200,26.6,74
10/08/2000,1800,26.7,74
11/08/2000,0,24.3,86
11/08/2000,1200,24.1,89
11/08/2000,1800,26.1,75
12/08/2000,0,24.9,77
12/08/2000,1200,25.5,79
12/08/2000,1800,26.7,71
13/08/2000,0,24.9,76
13/08/2000,1200,26.1,71
13/08/2000,1800,24.7,81
14/08/2000,0,24.3,78
14/08/2000,1200,25,68
14/08/2000,1800,25.2,67
15/08/2000,0,23.7,70
15/08/2000,1200,24.7,67
15/08/2000,1800,25.1,71
16/08/2000,0,23.9,72
16/08/2000,1200,25.3,63
16/08/2000,1800,25.7,66
17/08/2000,0,24,67
17/08/2000,1200,25.9,64
17/08/2000,1800,26.7,59
18/08/2000,0,24.5,70
18/08/2000,1200,23.7,82
18/08/2000,1800,25.1,80
19/08/2000,0,23.8,86
19/08/2000,1200,23.2,94
19/08/2000,1800,25.9,82
20/08/2000,0,22.9,86
20/08/2000,1200,22.7,84
20/08/2000,1800,22.9,88
21/08/2000,0,22.1,91
21/08/2000,1200,25.9,66
21/08/2000,1800,25.7,77
22/08/2000,0,23.9,81
22/08/2000,1200,25.4,82
22/08/2000,1800,26.1,76
23/08/2000,0,24.1,87
23/08/2000,1200,26.3,67
23/08/2000,1800,26.7,68
24/08/2000,0,22.7,93
24/08/2000,1200,24.1,87
24/08/2000,1800,26.3,81
25/08/2000,0,25.1,81
25/08/2000,1200,24.9,90
25/08/2000,1800,26.7,78
26/08/2000,0,24.5,92
26/08/2000,1200,26.7,68
26/08/2000,1800,26.9,67
27/08/2000,0,24.5,80
27/08/2000,1200,25.3,83
27/08/2000,1800,27.1,71
28/08/2000,0,24.7,84
28/08/2000,1200,26.5,78
28/08/2000,1800,26.1,79
29/08/2000,0,25.1,83
29/08/2000,1200,25.9,82
29/08/2000,1800,27.1,77
30/08/2000,0,25.3,85
30/08/2000,1200,27.1,78
30/08/2000,1800,27,71
31/08/2000,0,25,78
31/08/2000,1200,26.1,73
31/08/2000,1800,27.1,70
01/09/2000,0,25.3,77
01/09/2000,1200,26.5,75
01/09/2000,1800,26.7,73
02/09/2000,0,25.2,75
02/09/2000,1200,26.8,72
02/09/2000,1800,26.5,70
03/09/2000,0,25,75
03/09/2000,1200,26.5,68
03/09/2000,1800,26.3,67
04/09/2000,0,24.3,78
04/09/2000,1200,25.9,76
04/09/2000,1800,27.1,74
05/09/2000,0,25.3,88
05/09/2000,1200,26.7,76
05/09/2000,1800,26.3,78
06/09/2000,0,24.8,80
06/09/2000,1200,24.7,86
06/09/2000,1800,26.5,75
07/09/2000,0,24.5,86
07/09/2000,1200,25.5,83
07/09/2000,1800,25.7,83
08/09/2000,0,24.5,83
08/09/2000,1200,25.9,72
08/09/2000,1800,26.3,68
09/09/2000,0,25.3,74
09/09/2000,1200,26.3,69
09/09/2000,1800,27.1,69
10/09/2000,0,25.3,82
10/09/2000,1200,26.5,79
10/09/2000,1800,26.9,78
11/09/2000,0,23.3,93
11/09/2000,1200,23.5,92
11/09/2000,1800,23.2,91
12/09/2000,0,24,90
12/09/2000,1200,24.7,87
12/09/2000,1800,25.3,83
13/09/2000,0,24.5,90
13/09/2000,1200,24.7,87
13/09/2000,1800,26.9,79
14/09/2000,0,25.3,86
14/09/2000,1200,24.5,90
14/09/2000,1800,27.3,73
15/09/2000,0,24.9,84
15/09/2000,1200,27.1,75
15/09/2000,1800,25.9,82
16/09/2000,0,25.1,83
16/09/2000,1200,25.4,82
16/09/2000,1800,26.5,78
17/09/2000,0,25.3,82
17/09/2000,1200,26.5,78
17/09/2000,1800,27,75
18/09/2000,0,25.5,77
18/09/2000,1200,26.7,70
18/09/2000,1800,27.1,69
19/09/2000,0,25.3,76
19/09/2000,1200,26.7,91
19/09/2000,1800,26.3,69
20/09/2000,0,25.2,71
20/09/2000,1200,26.7,66
20/09/2000,1800,26.9,67
21/09/2000,0,24.9,74
21/09/2000,1200,26.3,58
21/09/2000,1800,26.5,62
22/09/2000,0,24.9,63
22/09/2000,1200,25.8,68
22/09/2000,1800,27,63
23/09/2000,0,24.9,73
23/09/2000,1200,26.5,68
23/09/2000,1800,26.9,66
24/09/2000,0,25.1,70
24/09/2000,1200,26.7,70
24/09/2000,1800,27.3,70
25/09/2000,0,25.3,79
25/09/2000,1200,26.9,77
25/09/2000,1800,26.8,72
26/09/2000,0,25.2,76
26/09/2000,1200,26.9,68
26/09/2000,1800,27.5,66
27/09/2000,0,25.5,79
27/09/2000,1200,27.5,68
27/09/2000,1800,26.5,77
28/09/2000,0,25.2,79
28/09/2000,1200,25.5,73
28/09/2000,1800,25.3,79
29/09/2000,0,25.1,80
29/09/2000,1200,27.3,69
29/09/2000,1800,27.3,71
30/09/2000,0,25.5,77
30/09/2000,1200,26.9,71
30/09/2000,1800,26.7,71
01/10/2000,0,25.3,73
01/10/2000,1200,26.9,72
01/10/2000,1800,26.9,74
02/10/2000,0,25.3,72
02/10/2000,1200,26.5,71
02/10/2000,1800,27.1,69
03/10/2000,0,25.5,77
03/10/2000,1200,26.9,75
03/10/2000,1800,27.3,73
04/10/2000,0,25.1,81
04/10/2000,1200,26.6,76
04/10/2000,1800,27.5,73
05/10/2000,0,25.9,86
05/10/2000,1200,27.5,75
05/10/2000,1800,27.6,76
06/10/2000,0,26.2,80
06/10/2000,1200,27.1,67
06/10/2000,1800,27.7,72
07/10/2000,0,25.9,79
07/10/2000,1200,27,76
07/10/2000,1800,27.7,69
08/10/2000,0,26.3,92
08/10/2000,1200,27.3,69
08/10/2000,1800,27.7,66
09/10/2000,0,25.7,76
09/10/2000,1200,27.8,66
09/10/2000,1800,27.3,68
10/10/2000,0,25.7,73
10/10/2000,1200,26.5,65
10/10/2000,1800,27.3,73
11/10/2000,0,25.9,71
11/10/2000,1200,27.3,77
