Data,Hora,TempBulboSeco,UmidadeRelativa
18/12/2002,0,27.2,77
18/12/2002,1200,27.8,70
18/12/2002,1800,30.2,52
19/12/2002,0,25.6,72
19/12/2002,1200,27.6,61
19/12/2002,1800,31.1,58
20/12/2002,0,26.9,72
20/12/2002,1200,29.2,72
20/12/2002,1800,37.1,48
21/12/2002,0,30.3,63
21/12/2002,1200,29.2,69
21/12/2002,1800,31.4,61
22/12/2002,0,27.4,78
22/12/2002,1200,28.4,76
22/12/2002,1800,29,70
23/12/2002,0,26.2,78
23/12/2002,1200,28.3,70
23/12/2002,1800,32.4,56
24/12/2002,0,29.3,73
24/12/2002,1200,30.7,74
24/12/2002,1800,38.2,42
25/12/2002,0,31.6,56
25/12/2002,1200,29.7,67
25/12/2002,1800,30.3,65
26/12/2002,0,24,92
26/12/2002,1200,25,71
26/12/2002,1800,26.2,59
27/12/2002,0,23.2,74
27/12/2002,1200,25.4,71
27/12/2002,1800,29.2,50
28/12/2002,0,24.7,72
28/12/2002,1200,23.8,84
28/12/2002,1800,30,64
29/12/2002,0,25,87
29/12/2002,1200,28.2,70
29/12/2002,1800,31,60
30/12/2002,0,26.4,81
30/12/2002,1200,29.6,65
30/12/2002,1800,35.6,49
31/12/2002,0,28.9,75
31/12/2002,1200,31.7,69
31/12/2002,1800,33,59
01/01/2003,0,29.7,64
01/01/2003,1200,30.3,72
01/01/2003,1800,34.2,56
02/01/2003,0,28.4,71
02/01/2003,1200,31.4,71
02/01/2003,1800,33.2,63
03/01/2003,0,28.1,78
03/01/2003,1200,29,79
03/01/2003,1800,29.8,74
04/01/2003,0,27.2,82
04/01/2003,1200,30.2,70
04/01/2003,1800,33.4,60
05/01/2003,0,31.1,69
05/01/2003,1200,29.2,79
05/01/2003,1800,35.2,48
06/01/2003,0,28.2,77
06/01/2003,1200,26,94
06/01/2003,1800,28.3,82
07/01/2003,0,26.2,88
07/01/2003,1200,27.8,70
07/01/2003,1800,30.8,62
08/01/2003,0,26,79
08/01/2003,1200,26.9,73
08/01/2003,1800,32.2,58
09/01/2003,0,28.2,64
09/01/2003,1200,28.4,70
09/01/2003,1800,33.4,52
10/01/2003,0,30.2,66
10/01/2003,1200,31.2,72
10/01/2003,1800,35.2,54
11/01/2003,0,31.2,66
11/01/2003,1200,29,75
11/01/2003,1800,32.8,52
12/01/2003,0,29.4,64
12/01/2003,1200,27.3,77
12/01/2003,1800,29.5,63
13/01/2003,0,26.6,84
13/01/2003,1200,25.1,90
13/01/2003,1800,24.3,84
14/01/2003,0,23.3,93
14/01/2003,1200,24.2,92
14/01/2003,1800,24.2,92
15/01/2003,0,24.1,92
15/01/2003,1200,27.2,81
15/01/2003,1800,28.7,74
16/01/2003,0,24.9,87
16/01/2003,1200,27.4,78
16/01/2003,1800,30.6,67
17/01/2003,0,27.1,81
17/01/2003,1200,27.8,76
17/01/2003,1800,29.3,71
18/01/2003,0,26.4,91
18/01/2003,1200,28.1,77
18/01/2003,1800,34,53
19/01/2003,0,28.2,77
19/01/2003,1200,27,82
19/01/2003,1800,30.6,69
20/01/2003,0,27.7,81
20/01/2003,1200,29.2,78
20/01/2003,1800,32.9,60
21/01/2003,0,29.6,73
21/01/2003,1200,31.4,60
21/01/2003,1800,37.1,53
22/01/2003,0,26.1,86
22/01/2003,1200,27.6,85
22/01/2003,1800,34.2,56
23/01/2003,0,30.3,73
23/01/2003,1200,32.8,57
23/01/2003,1800,37.2,45
24/01/2003,0,32.4,61
24/01/2003,1200,31.4,67
24/01/2003,1800,35.2,50
25/01/2003,0,28.6,79
25/01/2003,1200,25,87
25/01/2003,1800,27.2,80
26/01/2003,0,25.2,91
26/01/2003,1200,25.1,85
26/01/2003,1800,26.4,82
27/01/2003,0,24.1,90
27/01/2003,1200,25.2,88
27/01/2003,1800,29.8,73
28/01/2003,0,26.1,91
28/01/2003,1200,27.2,80
28/01/2003,1800,30.6,63
29/01/2003,0,26.6,86
29/01/2003,1200,25,93
29/01/2003,1800,28,79
30/01/2003,0,24.4,92
30/01/2003,1200,25.1,87
30/01/2003,1800,28.3,72
31/01/2003,0,25,88
31/01/2003,1200,27.5,85
31/01/2003,1800,33.2,59
01/02/2003,0,29.6,68
01/02/2003,1200,28.8,72
01/02/2003,1800,34.8,52
02/02/2003,0,29.7,66
02/02/2003,1200,29.1,71
02/02/2003,1800,35.1,49
03/02/2003,0,29.4,71
03/02/2003,1200,29,69
03/02/2003,1800,37.4,47
04/02/2003,0,30.7,69
04/02/2003,1200,30.5,64
04/02/2003,1800,34.7,48
05/02/2003,0,30.7,67
05/02/2003,1200,30.2,72
05/02/2003,1800,37.2,45
06/02/2003,0,32.1,60
06/02/2003,1200,31.2,64
06/02/2003,1800,37.1,44
07/02/2003,0,32.1,69
07/02/2003,1200,30.4,66
07/02/2003,1800,39.7,34
08/02/2003,0,32.2,60
08/02/2003,1200,29.3,66
08/02/2003,1800,36.1,40
09/02/2003,0,32,62
09/02/2003,1200,28.6,72
09/02/2003,1800,36.8,44
10/02/2003,0,30.8,62
10/02/2003,1200,30,57
10/02/2003,1800,38.7,38
11/02/2003,0,32.2,61
11/02/2003,1200,30,67
11/02/2003,1800,35,44
12/02/2003,0,31.3,66
12/02/2003,1200,30.5,64
12/02/2003,1800,36.4,41
13/02/2003,0,31.8,58
13/02/2003,1200,31.4,66
13/02/2003,1800,39.2,37
14/02/2003,0,32.9,55
14/02/2003,1200,30,73
14/02/2003,1800,33.3,51
15/02/2003,0,29.3,63
15/02/2003,1200,27.6,80
15/02/2003,1800,32.6,61
16/02/2003,0,28.1,70
16/02/2003,1200,27.9,77
16/02/2003,1800,36.6,44
17/02/2003,0,31,64
17/02/2003,1200,31.2,50
17/02/2003,1800,31.1,67
18/02/2003,0,26,79
18/02/2003,1200,29.7,70
18/02/2003,1800,34.2,52
19/02/2003,0,29.7,62
19/02/2003,1200,28.8,73
19/02/2003,1800,34,51
20/02/2003,0,26.9,76
20/02/2003,1200,28.8,77
20/02/2003,1800,35.5,46
21/02/2003,0,30.4,66
21/02/2003,1200,30,70
21/02/2003,1800,35.6,50
22/02/2003,0,31,59
22/02/2003,1200,29.2,73
22/02/2003,1800,34,49
23/02/2003,0,27.5,82
23/02/2003,1200,28.6,75
23/02/2003,1800,33.2,58
24/02/2003,0,28.4,78
24/02/2003,1200,29,75
24/02/2003,1800,31.6,62
25/02/2003,0,28.6,69
25/02/2003,1200,28,74
25/02/2003,1800,33.6,53
26/02/2003,0,29.6,67
