Data,Hora,TempBulboSeco,UmidadeRelativa
26/08/1999,1800,26.2,61
27/08/1999,0,21.4,73
27/08/1999,1200,23.8,60
27/08/1999,1800,27.1,60
28/08/1999,0,22.4,76
28/08/1999,1200,23.2,69
28/08/1999,1800,26.3,61
29/08/1999,0,22.8,78
29/08/1999,1200,24.7,66
29/08/1999,1800,28.3,54
30/08/1999,0,23.6,72
30/08/1999,1200,23.3,75
30/08/1999,1800,26.4,71
31/08/1999,0,22.9,82
31/08/1999,1200,23.6,69
31/08/1999,1800,26.2,63
01/09/1999,0,22.4,82
01/09/1999,1200,23.3,71
01/09/1999,1800,26.3,57
02/09/1999,0,22.2,74
02/09/1999,1200,23.8,61
02/09/1999,1800,26.6,57
03/09/1999,0,22.8,70
03/09/1999,1200,23.8,63
03/09/1999,1800,27.6,57
04/09/1999,0,23.3,74
04/09/1999,1200,25.6,63
04/09/1999,1800,27.8,56
05/09/1999,0,23.3,73
05/09/1999,1200,24,69
05/09/1999,1800,24.9,64
06/09/1999,0,23.3,77
06/09/1999,1200,24.6,69
06/09/1999,1800,26.4,62
07/09/1999,0,22.7,81
07/09/1999,1200,24.8,70
07/09/1999,1800,26.9,63
08/09/1999,0,23.3,77
08/09/1999,1200,25.4,58
08/09/1999,1800,27.4,62
09/09/1999,0,23.2,82
09/09/1999,1200,24.6,69
09/09/1999,1800,25.8,66
10/09/1999,0,23.7,83
10/09/1999,1200,24,72
10/09/1999,1800,27.2,63
11/09/1999,0,23.3,83
11/09/1999,1200,22.6,83
11/09/1999,1800,22.8,81
12/09/1999,0,21.2,85
12/09/1999,1200,22.3,88
12/09/1999,1800,25.5,74
13/09/1999,0,23.2,84
13/09/1999,1200,24.5,78
13/09/1999,1800,26.2,63
14/09/1999,0,23.4,85
14/09/1999,1200,25,76
14/09/1999,1800,27.2,66
15/09/1999,0,23.8,80
15/09/1999,1200,25.4,68
15/09/1999,1800,27.4,60
16/09/1999,0,23.5,78
16/09/1999,1200,25.4,63
16/09/1999,1800,24,75
17/09/1999,0,19.9,93
17/09/1999,1200,21.4,80
17/09/1999,1800,23,70
18/09/1999,0,19.2,91
18/09/1999,1200,20.8,84
18/09/1999,1800,22.9,64
19/09/1999,0,21.3,78
19/09/1999,1200,21,87
19/09/1999,1800,26,67
20/09/1999,0,22.2,84
20/09/1999,1200,24.8,69
20/09/1999,1800,25,74
21/09/1999,0,23.2,79
21/09/1999,1200,24.6,74
21/09/1999,1800,25.2,71
22/09/1999,0,22.2,87
22/09/1999,1200,25,61
22/09/1999,1800,24,72
23/09/1999,0,19.3,86
23/09/1999,1200,18,88
23/09/1999,1800,20.2,56
24/09/1999,0,17.3,81
24/09/1999,1200,19.6,48
24/09/1999,1800,20.6,56
25/09/1999,0,17.8,71
25/09/1999,1200,21.2,46
25/09/1999,1800,22.2,53
26/09/1999,0,19.4,74
26/09/1999,1200,21.8,68
26/09/1999,1800,24.8,64
27/09/1999,0,20.8,78
27/09/1999,1200,23.3,61
27/09/1999,1800,26.6,61
28/09/1999,0,22.7,72
28/09/1999,1200,23.6,61
28/09/1999,1800,24.6,66
29/09/1999,0,22.1,76
29/09/1999,1200,25.2,60
29/09/1999,1800,28.6,56
30/09/1999,0,23.9,74
30/09/1999,1200,22.6,71
30/09/1999,1800,24.4,68
01/10/1999,0,22.2,86
01/10/1999,1200,24.6,74
01/10/1999,1800,27.6,69
02/10/1999,0,24.2,79
02/10/1999,1200,27,63
02/10/1999,1800,28.8,62
03/10/1999,0,25.7,72
03/10/1999,1200,22.3,82
03/10/1999,1800,21.6,80
04/10/1999,0,20.4,81
04/10/1999,1200,18.4,94
04/10/1999,1800,18.8,88
05/10/1999,0,18.2,95
05/10/1999,1200,17.4,94
05/10/1999,1800,19.6,70
06/10/1999,0,17.2,90
06/10/1999,1200,20.2,70
06/10/1999,1800,20.4,76
07/10/1999,0,18.4,88
07/10/1999,1200,21.7,71
07/10/1999,1800,22.8,60
08/10/1999,0,20.6,75
08/10/1999,1200,22.7,62
08/10/1999,1800,24.4,60
09/10/1999,0,21.6,75
09/10/1999,1200,24,61
09/10/1999,1800,28.6,55
10/10/1999,0,24.2,78
10/10/1999,1200,22.2,72
10/10/1999,1800,22.8,74
11/10/1999,0,20.7,78
11/10/1999,1200,21.5,76
11/10/1999,1800,21.7,69
12/10/1999,0,20.1,78
12/10/1999,1200,20.9,82
12/10/1999,1800,21.5,74
13/10/1999,0,19.5,87
13/10/1999,1200,20.4,87
13/10/1999,1800,22.6,68
14/10/1999,0,21.4,75
14/10/1999,1200,23.7,63
14/10/1999,1800,25.4,54
15/10/1999,0,21.9,73
15/10/1999,1200,24.2,57
15/10/1999,1800,26.7,54
16/10/1999,0,22.4,70
16/10/1999,1200,25.9,55
16/10/1999,1800,28.8,58
17/10/1999,0,24.3,71
17/10/1999,1200,26.4,65
17/10/1999,1800,27.8,68
18/10/1999,0,25.2,73
18/10/1999,1200,26.7,63
18/10/1999,1800,25.3,80
19/10/1999,0,23.2,91
19/10/1999,1200,22.4,96
19/10/1999,1800,24.4,87
20/10/1999,0,22.3,94
20/10/1999,1200,24.2,68
20/10/1999,1800,25.6,75
21/10/1999,0,23.4,87
21/10/1999,1200,26.2,62
21/10/1999,1800,27.2,73
22/10/1999,0,24.6,81
22/10/1999,1200,23.5,92
22/10/1999,1800,22.8,92
23/10/1999,0,21.2,96
23/10/1999,1200,22.6,69
23/10/1999,1800,23.4,62
24/10/1999,0,20.7,73
24/10/1999,1200,22.8,62
